AphiaID	ScientificName	DrID	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
137092	Megaptera novaeangliae	751737	"Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96."	Animalia	Chordata	Mammalia	Cetartiodactyla	Balaenopteridae	Megaptera		novaeangliae	
137092	Megaptera novaeangliae	751757	"Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96."	Animalia	Chordata	Mammalia	Cetartiodactyla	Balaenopteridae	Megaptera		novaeangliae	
141983	Megayoldia thraciaeformis	774856	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Megayoldia		thraciaeformis	
141983	Megayoldia thraciaeformis	749289	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Megayoldia		thraciaeformis	
141983	Megayoldia thraciaeformis	769589	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Megayoldia		thraciaeformis	
141983	Megayoldia thraciaeformis	749643	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Megayoldia		thraciaeformis	
157485	Meiodorvillea minuta	774952	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Eunicida	Dorvilleidae	Meiodorvillea		minuta	
160368	Melampus bidentatus	775086	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Gastropoda	[unassigned] Pulmonata	Ellobiidae	Melampus		bidentatus	
126437	Melanogrammus aeglefinus	774535	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Gadiformes	Gadidae	Melanogrammus		aeglefinus	
126437	Melanogrammus aeglefinus	659495	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Gadiformes	Gadidae	Melanogrammus		aeglefinus	
127120	Melanostigma atlanticum	659496	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Melanostigma		atlanticum	
127120	Melanostigma atlanticum	774572	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Melanostigma		atlanticum	
129804	Melinna cristata	774606	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Melinna		cristata	
129804	Melinna cristata	749317	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Melinna		cristata	
129804	Melinna cristata	748963	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Melinna		cristata	
129805	Melinna elisabethae	774607	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Melinna		elisabethae	
129805	Melinna elisabethae	748964	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Melinna		elisabethae	
129805	Melinna elisabethae	749318	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Melinna		elisabethae	
102837	Melita dentata	774301	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Melitidae	Melita		dentata	
102837	Melita dentata	749527	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Melitidae	Melita		dentata	
102837	Melita dentata	749173	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Melitidae	Melita		dentata	
102838	Melita formosa	774302	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Melitidae	Melita		formosa	
102838	Melita formosa	749174	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Melitidae	Melita		formosa	
102838	Melita formosa	749528	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Melitidae	Melita		formosa	
146922	Melita nitida	774863	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Melitidae	Melita		nitida	
160537	Melosira arctica	708489	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Melosirales	Melosiraceae	Melosira		arctica	
418547	Melosira moniliformis	708254	"Bates, S.S. and Strain, P.M. 2006. Nutrients and phytoplankton in Prince Edward Island Inlets during late summer to fall, 2001-2003. Can. Tech. Rep. Fish. Aquat. Sci.: 2668: xii + 136 p. "	Chromista	Ochrophyta	Bacillariophyceae	Melosirales	Melosiraceae	Melosira		moniliformis	
418547	Melosira moniliformis	707465	"Brunel, J. 1970. Le phytoplancton de la Baie des Chaleurs. Contributions du Minist̬re de la Chasse et des P̻cheries, Montreal. 91: 365 pp."	Chromista	Ochrophyta	Bacillariophyceae	Melosirales	Melosiraceae	Melosira		moniliformis	
149044	Melosira nummuloides	708490	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Melosirales	Melosiraceae	Melosira		nummuloides	
149044	Melosira nummuloides	707466	"Brunel, J. 1970. Le phytoplancton de la Baie des Chaleurs. Contributions du Minist̬re de la Chasse et des P̻cheries, Montreal. 91: 365 pp."	Chromista	Ochrophyta	Bacillariophyceae	Melosirales	Melosiraceae	Melosira		nummuloides	
102857	Melphidippa goesi	774303	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Melphidippidae	Melphidippa		goesi	
341546	Membraneis challengeri	708491	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Naviculaceae	Membraneis		challengeri	
341546	Membraneis challengeri	708376	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Naviculaceae	Membraneis		challengeri	
159228	Menidia menidia	659497	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Menidia		menidia	
159228	Menidia menidia	775038	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Menidia		menidia	
141919	Mercenaria mercenaria	774854	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	Mercenaria		mercenaria	
149346	Meridion circulare	707467	"Brunel, J. 1970. Le phytoplancton de la Baie des Chaleurs. Contributions du Minist̬re de la Chasse et des P̻cheries, Montreal. 91: 365 pp."	Chromista	Ochrophyta	Bacillariophyceae	Fragilariales	Fragilariaceae	Meridion		circulare	
158962	Merluccius bilinearis	775035	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius		bilinearis	
158962	Merluccius bilinearis	659498	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius		bilinearis	
115705	Mesochra pygmaea	769247	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Arthropoda		Harpacticoida	Canthocamptidae	Mesochra		pygmaea	
156805	Mesodesma arctatum	774918	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia		Mesodesmatidae	Mesodesma		arctatum	
156805	Mesodesma arctatum	749266	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia		Mesodesmatidae	Mesodesma		arctatum	
156805	Mesodesma arctatum	749620	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia		Mesodesmatidae	Mesodesma		arctatum	
156805	Mesodesma arctatum	769623	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Bivalvia		Mesodesmatidae	Mesodesma		arctatum	
156806	Mesodesma deauratum	774919	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia		Mesodesmatidae	Mesodesma		deauratum	
156806	Mesodesma deauratum	769625	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Bivalvia		Mesodesmatidae	Mesodesma		deauratum	
446462	Meterythrops robustus	775154	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Mysida	Mysidae	Meterythrops		robustus	
103118	Metopa borealis	774329	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Stenothoidae	Metopa		borealis	
103119	Metopa bruzelii	774330	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Stenothoidae	Metopa		bruzelii	
103121	Metopa clypeata	774331	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Stenothoidae	Metopa		clypeata	
103132	Metopa pusilla	774332	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Stenothoidae	Metopa		pusilla	
103137	Metopa spitzbergensis	774333	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Stenothoidae	Metopa		spitzbergensis	
104632	Metridia longa	774362	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda		Calanoida	Metridinidae	Metridia		longa	
104632	Metridia longa	749553	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda		Calanoida	Metridinidae	Metridia		longa	
104632	Metridia longa	769193	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Arthropoda		Calanoida	Metridinidae	Metridia		longa	
104632	Metridia longa	749199	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda		Calanoida	Metridinidae	Metridia		longa	
